InvoiceNo,CustomerID,InvoiceDate,month,weekday,hour,Country,quantity,order_value
78544423,12553.0,"2019-02-18 15:23:00",2,0,15,France,15,899.25
78557966,15187.0,"2019-06-24 09:38:00",6,0,9,DE,128,10730.72
78551566,13113.0,"2019-05-03 11:11:00",5,4,11,DE,133,22406.62
78543027,12414.0,"2019-02-02 14:51:00",2,5,14,Austria,144,3991.80
78547406,16948.0,"2019-03-23 08:26:00",3,5,8,DE,150,4044.99
78577721,13167.0,"2019-11-21 12:24:00",11,3,12,DE,92,4678.39
78577801,17629.0,"2019-11-21 17:04:00",11,3,17,DE,298,17189.02
78559541,18024.0,"2019-07-10 12:40:00",7,2,12,DE,36,899.64
78567924,12471.0,"2019-09-22 17:25:00",9,6,17,UK,138,8526.66
78573551,15044.0,"2019-10-31 13:35:00",10,3,13,DE,280,21284.63
78574477,15453.0,"2019-11-04 12:21:00",11,0,12,DE,270,69716.52
78575152,16284.0,"2019-11-08 16:12:00",11,4,16,DE,298,26916.45
78576361,14910.0,"2019-11-14 17:10:00",11,3,17,DE,6,899.70
78579416,12471.0,"2019-11-29 13:00:00",11,4,13,UK,228,18882.16
78540253,13225.0,"2019-01-05 16:28:00",1,5,16,DE,444,22182.00
78578291,16500.0,"2019-11-23 14:18:00",11,5,14,DE,22,1835.78
78554510,17389.0,"2019-05-24 15:51:00",5,4,15,DE,36,2474.64
78558384,17389.0,"2019-06-29 09:09:00",6,5,9,DE,84,2786.94
78536553,,"2018-12-01 14:35:00",12,5,14,DE,3,899.94
78580715,,"2019-12-05 16:45:00",12,3,16,DE,5,899.95
78569560,14511.0,"2019-10-05 09:42:00",10,5,9,DE,170,9112.62
78571735,14229.0,"2019-10-19 10:04:00",10,5,10,DE,307,33439.97
78573888,17696.0,"2019-11-01 13:43:00",11,4,13,DE,433,33410.86
78544167,14755.0,"2019-02-16 13:14:00",2,5,13,DE,134,15612.87
78549123,15201.0,"2019-04-06 14:02:00",4,5,14,DE,308,17441.21
78549885,17204.0,"2019-04-12 15:32:00",4,4,15,DE,119,11259.81
78550635,18173.0,"2019-04-19 15:20:00",4,4,15,DE,156,26072.16
78551387,14240.0,"2019-04-28 11:40:00",4,6,11,DE,79,3011.09
78551417,15632.0,"2019-04-28 13:41:00",4,6,13,DE,333,30102.81
78551868,12540.0,"2019-05-04 16:29:00",5,5,16,Spain,739,65049.14
78557803,12704.0,"2019-06-23 10:20:00",6,6,10,Finland,156,5930.88
78559011,17049.0,"2019-07-05 12:50:00",7,4,12,DE,291,41687.79
78560716,17675.0,"2019-07-20 13:26:00",7,5,13,DE,600,69415.15
78563078,15955.0,"2019-08-11 16:30:00",8,6,16,DE,251,26193.05
78553540,17511.0,"2019-05-17 15:32:00",5,4,15,DE,2316,268505.69
78553883,16672.0,"2019-05-19 15:31:00",5,6,15,DE,48,909.60
78536838,14865.0,"2018-12-02 18:23:00",12,6,18,DE,96,3742.56
78568209,13089.0,"2019-09-25 15:43:00",9,2,15,DE,132,5388.72
78569126,13347.0,"2019-09-30 13:28:00",9,0,13,DE,205,31628.63
78553684,16389.0,"2019-05-18 13:55:00",5,5,13,DE,248,16245.72
78556953,14911.0,"2019-06-16 08:16:00",6,6,8,Ireland,268,26473.32
78566816,12731.0,"2019-09-15 10:53:00",9,6,10,France,1050,118950.94
78567157,12748.0,"2019-09-16 17:33:00",9,0,17,DE,216,11971.92
78549736,13599.0,"2019-04-12 09:02:00",4,4,9,DE,102,6353.70
78554068,16690.0,"2019-05-22 10:53:00",5,2,10,DE,46,1749.68
78554264,15602.0,"2019-05-23 12:35:00",5,3,12,DE,84,8498.10
78563836,15938.0,"2019-08-19 12:56:00",8,0,12,DE,48,2645.48
78568340,13866.0,"2019-09-26 14:54:00",9,3,14,DE,57,5620.62
78575684,14397.0,"2019-11-10 15:57:00",11,6,15,DE,266,31905.94
78577060,14397.0,"2019-11-17 14:36:00",11,6,14,DE,92,7780.92
78578634,16566.0,"2019-11-24 16:34:00",11,6,16,DE,98,6058.54
78579128,14397.0,"2019-11-28 12:30:00",11,3,12,DE,102,14849.04
78567895,13777.0,"2019-09-22 15:57:00",9,6,15,DE,12,911.88
78559185,15512.0,"2019-07-07 10:20:00",7,6,10,DE,12,911.88
78538707,17894.0,"2018-12-14 10:38:00",12,4,10,DE,77,9504.47
78557491,,"2019-06-20 15:08:00",6,3,15,DE,66,912.78
78559653,14552.0,"2019-07-11 12:49:00",7,3,12,DE,91,9948.46
78549454,,"2019-04-08 14:18:00",4,0,14,DE,46,917.70
78555934,15061.0,"2019-06-08 08:51:00",6,5,8,DE,456,9561.92
78539093,15482.0,"2018-12-16 10:10:00",12,6,10,DE,68,9170.52
78549979,17511.0,"2019-04-13 15:06:00",4,5,15,DE,20,919.80
78574967,,"2019-11-08 10:51:00",11,4,10,DE,661,44178.29
78550950,,"2019-04-21 16:14:00",4,6,16,DE,84,923.16
78575175,,"2019-11-08 18:07:00",11,4,18,DE,84,923.16
78574881,12832.0,"2019-11-07 13:30:00",11,3,13,DE,63,6247.23
78537598,14135.0,"2018-12-07 12:37:00",12,4,12,DE,80,10295.08
78537655,15081.0,"2018-12-07 16:20:00",12,4,16,DE,57,6880.29
78543452,16037.0,"2019-02-08 12:14:00",2,4,12,DE,80,7994.38
78544441,16566.0,"2019-02-20 10:29:00",2,2,10,DE,14,2283.62
78545082,16992.0,"2019-02-28 10:37:00",2,3,10,DE,228,19448.63
78545348,12913.0,"2019-03-02 10:49:00",3,5,10,DE,87,18101.61
78545710,13117.0,"2019-03-07 09:52:00",3,3,9,DE,72,10022.28
78546983,16626.0,"2019-03-18 12:27:00",3,0,12,DE,359,30407.82
78550148,16882.0,"2019-04-14 14:36:00",4,6,14,DE,98,13136.97
78550820,13148.0,"2019-04-21 08:43:00",4,6,8,DE,101,12332.86
78551507,18272.0,"2019-04-28 18:11:00",4,6,18,DE,276,22896.84
78554009,12935.0,"2019-05-20 12:38:00",5,0,12,DE,303,14760.23
78560366,16859.0,"2019-07-18 12:19:00",7,3,12,DE,451,34012.43
78572328,13104.0,"2019-10-24 10:11:00",10,3,10,DE,72,1789.80
78555287,14298.0,"2019-06-02 09:42:00",6,6,9,DE,146,2445.34
78577802,15132.0,"2019-11-21 17:10:00",11,3,17,DE,10,929.90
78547845,16434.0,"2019-03-27 11:51:00",3,2,11,DE,57,8163.96
78581119,15136.0,"2019-12-07 12:26:00",12,5,12,DE,38,1994.42
78575727,18135.0,"2019-11-10 19:32:00",11,6,19,DE,60,2021.52
78576640,13894.0,"2019-11-16 09:44:00",11,5,9,DE,108,2791.80
78580673,13089.0,"2019-12-05 14:30:00",12,3,14,DE,1892,144411.92
78544125,13199.0,"2019-02-16 11:53:00",2,5,11,DE,268,3848.28
78551955,13199.0,"2019-05-05 12:22:00",5,6,12,DE,420,5726.76
78555543,13089.0,"2019-06-05 12:59:00",6,2,12,DE,324,43127.56
78558181,17980.0,"2019-06-27 12:01:00",6,3,12,DE,226,21038.30
78565380,14463.0,"2019-09-02 15:20:00",9,0,15,DE,52,11610.60
78543984,15601.0,"2019-02-15 09:35:00",2,4,9,DE,432,35273.09
78557122,16558.0,"2019-06-16 17:37:00",6,6,17,DE,264,26852.49
78559706,16609.0,"2019-07-12 10:02:00",7,4,10,DE,240,12051.51
78574165,14815.0,"2019-11-03 11:36:00",11,6,11,DE,284,28874.52
78574877,16637.0,"2019-11-07 13:17:00",11,3,13,DE,358,56050.42
78547045,17856.0,"2019-03-20 11:37:00",3,2,11,DE,200,7334.00
78577403,13988.0,"2019-11-20 10:15:00",11,2,10,DE,392,21075.38
78537664,15024.0,"2018-12-07 17:05:00",12,4,17,DE,24,935.76
78553480,,"2019-05-17 11:51:00",5,4,11,DE,24,935.76
78553153,13089.0,"2019-05-13 14:56:00",5,0,14,DE,12,935.88
78553934,15078.0,"2019-05-20 10:31:00",5,0,10,DE,22,2735.78
78554953,14227.0,"2019-05-27 14:49:00",5,0,14,DE,12,935.88
78558653,14868.0,"2019-07-01 10:40:00",7,0,10,DE,12,935.88
78563243,18241.0,"2019-08-15 10:29:00",8,3,10,DE,20,4127.88
78580614,16500.0,"2019-12-05 12:04:00",12,3,12,DE,18,1151.22
78575711,14560.0,"2019-11-10 17:45:00",11,6,17,DE,48,2783.52
78537229,17677.0,"2018-12-06 08:44:00",12,3,8,DE,12,935.88
78537631,17419.0,"2018-12-07 15:04:00",12,4,15,DE,12,935.88
78538151,16163.0,"2018-12-09 16:28:00",12,6,16,DE,92,24129.45
78547990,15589.0,"2019-03-29 09:53:00",3,4,9,DE,94,8866.15
78553925,15370.0,"2019-05-20 09:38:00",5,0,9,DE,140,36384.34
78566444,14020.0,"2019-09-12 15:32:00",9,3,15,DE,180,13007.08
78567639,15290.0,"2019-09-21 14:07:00",9,5,14,DE,532,30419.44
78569867,12569.0,"2019-10-06 14:54:00",10,6,14,UK,244,13703.24
78579672,14005.0,"2019-11-30 12:41:00",11,5,12,DE,1386,102696.14
78537457,17511.0,"2018-12-07 09:51:00",12,4,9,DE,914,83023.54
78546739,17511.0,"2019-03-16 12:12:00",3,5,12,DE,2374,181253.60
78556415,12409.0,"2019-06-10 12:19:00",6,0,12,Switzerland,3142,267984.84
78560269,16168.0,"2019-07-17 14:32:00",7,2,14,DE,76,1446.96
78580654,15854.0,"2019-12-05 13:37:00",12,3,13,DE,95,29059.97
78581474,12748.0,"2019-12-08 20:01:00",12,6,20,DE,24,3942.80
78572653,15861.0,"2019-10-25 12:12:00",10,4,12,DE,469,46470.26
78577485,16360.0,"2019-11-20 11:56:00",11,2,11,DE,423,46496.33
78579516,17841.0,"2019-11-29 17:52:00",11,4,17,DE,357,25926.14
78581407,13263.0,"2019-12-08 13:59:00",12,6,13,DE,123,18350.44
78581431,,"2019-12-08 15:49:00",12,6,15,DE,14,2599.38
78581471,14702.0,"2019-12-08 19:29:00",12,6,19,DE,75,10421.48
78540011,,"2019-01-04 11:13:00",1,4,11,DE,30,943.20
78538048,15945.0,"2018-12-09 13:14:00",12,6,13,DE,52,1555.64
78556779,16774.0,"2019-06-14 12:45:00",6,4,12,DE,82,4247.42
78572461,17344.0,"2019-10-24 12:56:00",10,3,12,DE,66,7137.34
78574663,13527.0,"2019-11-06 12:04:00",11,2,12,DE,178,19498.67
78575222,16880.0,"2019-11-09 11:33:00",11,5,11,DE,144,14102.11
78575329,17038.0,"2019-11-09 13:50:00",11,5,13,DE,28,7743.94
78575640,13148.0,"2019-11-10 14:01:00",11,6,14,DE,110,21126.34
78579472,13521.0,"2019-11-29 15:09:00",11,4,15,DE,180,17546.86
78580396,13838.0,"2019-12-04 11:00:00",12,2,11,DE,94,5424.43
78559187,12507.0,"2019-07-07 10:20:00",7,6,10,Spain,11,947.32
78563559,14156.0,"2019-08-17 13:45:00",8,5,13,Ireland,12,947.40
78577944,,"2019-11-22 12:08:00",11,4,12,DE,56,949.20
78574846,14702.0,"2019-11-07 11:59:00",11,3,11,DE,112,11818.01
78576329,,"2019-11-14 15:22:00",11,3,15,DE,1229,130838.85
78576933,15529.0,"2019-11-17 11:29:00",11,6,11,DE,316,35817.09
78579571,16657.0,"2019-11-30 11:48:00",11,5,11,DE,307,19188.53
78553902,15809.0,"2019-05-19 18:02:00",5,6,18,DE,79,2946.20
78575140,18198.0,"2019-11-08 15:35:00",11,4,15,DE,216,22425.16
78549834,16672.0,"2019-04-12 13:20:00",4,4,13,DE,96,3140.40
78553004,17764.0,"2019-05-12 16:11:00",5,6,16,DE,148,7361.92
78553009,13601.0,"2019-05-12 16:52:00",5,6,16,DE,275,29383.46
78562199,12748.0,"2019-08-03 12:20:00",8,5,12,DE,91,7179.56
78568049,17841.0,"2019-09-23 12:38:00",9,0,12,DE,227,17489.14
78571190,17771.0,"2019-10-14 11:43:00",10,0,11,DE,177,6503.50
78576689,16657.0,"2019-11-16 12:18:00",11,5,12,DE,254,17788.29
78580523,17827.0,"2019-12-04 15:00:00",12,2,15,DE,286,22711.18
78550761,,"2019-04-20 12:10:00",4,5,12,DE,6,954.00
78568595,16681.0,"2019-09-28 11:11:00",9,5,11,DE,48,955.20
78547362,13694.0,"2019-03-22 12:33:00",3,4,12,DE,4686,598531.64
78553923,13266.0,"2019-05-20 09:30:00",5,0,9,DE,454,19887.68
78556956,13694.0,"2019-06-16 09:04:00",6,6,9,DE,632,14568.84
78557057,16843.0,"2019-06-16 14:46:00",6,6,14,DE,2014,216249.48
78559329,15241.0,"2019-07-07 15:41:00",7,6,15,DE,318,16324.40
78548624,,"2019-04-01 12:12:00",4,0,12,DE,5,971.99
78556417,14543.0,"2019-06-10 12:24:00",6,0,12,DE,4,956.00
78554352,,"2019-05-24 08:57:00",5,4,8,DE,4,956.00
78559905,15311.0,"2019-07-13 13:27:00",7,5,13,DE,113,4318.38
78570797,15311.0,"2019-10-12 12:24:00",10,5,12,DE,766,39597.74
78577956,,"2019-11-22 12:10:00",11,4,12,DE,3,958.50
78581137,17434.0,"2019-12-07 13:16:00",12,5,13,DE,246,26529.42
78544651,13694.0,"2019-02-22 12:51:00",2,4,12,DE,1740,250689.40
78545693,16422.0,"2019-03-06 14:09:00",3,2,14,DE,746,39108.22
78551501,16422.0,"2019-04-28 16:53:00",4,6,16,DE,344,6683.44
78551687,14135.0,"2019-05-03 13:22:00",5,4,13,DE,468,28286.72
78555472,16701.0,"2019-06-03 11:46:00",6,0,11,DE,381,44407.41
78557674,16422.0,"2019-06-22 10:19:00",6,5,10,DE,1967,66120.33
78560280,16422.0,"2019-07-17 15:50:00",7,2,15,DE,1002,32509.08
78562207,12643.0,"2019-08-03 12:56:00",8,5,12,France,690,55116.84
78565387,14560.0,"2019-09-02 15:50:00",9,0,15,DE,120,958.80
78567308,16422.0,"2019-09-19 13:35:00",9,3,13,DE,1110,43912.50
78559466,15679.0,"2019-07-08 13:31:00",7,0,13,DE,186,6230.54
78567181,17750.0,"2019-09-18 15:15:00",9,2,15,DE,249,12230.62
78567632,13946.0,"2019-09-21 13:33:00",9,5,13,DE,180,3762.12
78568585,17370.0,"2019-09-28 10:14:00",9,5,10,DE,130,14172.82
78569078,14688.0,"2019-09-30 11:41:00",9,0,11,DE,137,6003.49
78574289,17750.0,"2019-11-03 15:16:00",11,6,15,DE,336,21296.40
78558201,15838.0,"2019-06-27 13:12:00",6,3,13,DE,196,57329.04
78552341,17949.0,"2019-05-09 12:05:00",5,3,12,DE,96,959.04
78555104,17949.0,"2019-05-31 14:02:00",5,4,14,DE,96,959.04
78579251,17450.0,"2019-11-28 16:39:00",11,3,16,DE,1456,94631.04
78579253,17450.0,"2019-11-28 16:54:00",11,3,16,DE,96,959.04
78569768,13078.0,"2019-10-06 11:27:00",10,6,11,DE,388,11706.96
78578312,14032.0,"2019-11-23 16:24:00",11,5,16,DE,90,7988.10
78578820,12912.0,"2019-11-25 13:58:00",11,0,13,DE,152,14878.80
78580164,18097.0,"2019-12-02 11:16:00",12,0,11,DE,268,19224.38
78580978,13078.0,"2019-12-06 15:36:00",12,4,15,DE,552,55397.74
78581177,14032.0,"2019-12-07 15:23:00",12,5,15,DE,88,9851.92
78539016,13418.0,"2018-12-15 13:49:00",12,5,13,DE,198,18390.80
78539462,14032.0,"2018-12-19 11:19:00",12,2,11,DE,213,18061.89
78542372,13078.0,"2019-01-27 13:37:00",1,6,13,DE,84,4520.16
78558027,14032.0,"2019-06-24 11:08:00",6,0,11,DE,236,9932.28
78558098,18044.0,"2019-06-26 13:31:00",6,2,13,DE,142,17466.78
78566590,14032.0,"2019-09-13 14:51:00",9,4,14,DE,273,6459.71
78537900,15983.0,"2018-12-09 10:45:00",12,6,10,DE,231,28586.04
78557577,14606.0,"2019-06-21 11:02:00",6,4,11,DE,108,7249.95
78580658,17090.0,"2019-12-05 13:44:00",12,3,13,DE,122,12298.70
78563729,14051.0,"2019-08-18 17:39:00",8,6,17,DE,128,15160.92
78570769,12664.0,"2019-10-12 11:43:00",10,5,11,Finland,72,1511.28
78547579,13089.0,"2019-03-24 10:40:00",3,6,10,DE,96,2879.04
78553898,17389.0,"2019-05-19 17:23:00",5,6,17,DE,48,959.52
78558363,16029.0,"2019-06-28 15:15:00",6,4,15,DE,144,7678.56
78573309,17272.0,"2019-10-28 16:37:00",10,0,16,DE,48,959.52
78536374,15100.0,"2018-12-01 09:09:00",12,5,9,DE,32,959.68
78537767,15100.0,"2018-12-08 12:09:00",12,5,12,DE,32,959.68
78537405,17841.0,"2018-12-06 14:51:00",12,3,14,DE,132,12558.42
78569365,18102.0,"2019-10-03 15:24:00",10,3,15,DE,300,36566.96
78574092,16684.0,"2019-11-03 09:28:00",11,6,9,DE,4074,561676.64
78575702,17109.0,"2019-11-10 16:59:00",11,6,16,DE,92,11313.07
78554632,14287.0,"2019-05-25 11:41:00",5,5,11,DE,72,8531.28
78554792,12547.0,"2019-05-26 12:38:00",5,6,12,Spain,24,959.76
78544066,12971.0,"2019-02-15 13:53:00",2,4,13,DE,90,6595.10
78568180,15429.0,"2019-09-25 13:42:00",9,2,13,DE,309,23325.23
78570216,14595.0,"2019-10-09 12:04:00",10,2,12,DE,96,22237.58
78572294,13471.0,"2019-10-23 13:10:00",10,2,13,DE,587,51675.08
78575726,16791.0,"2019-11-10 19:12:00",11,6,19,DE,247,35748.79
78542927,18198.0,"2019-02-02 10:06:00",2,5,10,DE,180,16376.78
78555602,16235.0,"2019-06-06 11:26:00",6,3,11,DE,145,14781.01
78537851,13758.0,"2018-12-08 15:39:00",12,5,15,DE,264,35350.80
78542527,17188.0,"2019-01-28 12:48:00",1,0,12,DE,266,15402.10
78544298,14298.0,"2019-02-17 12:51:00",2,6,12,DE,646,102897.86
78547076,15140.0,"2019-03-20 14:37:00",3,2,14,DE,283,45642.19
78553752,14896.0,"2019-05-19 10:20:00",5,6,10,DE,95,4594.59
78566190,12748.0,"2019-09-09 13:20:00",9,0,13,DE,328,31723.05
78566564,15522.0,"2019-09-13 12:26:00",9,4,12,DE,316,29053.72
78559204,13798.0,"2019-07-07 11:02:00",7,6,11,DE,540,23015.32
78556831,13631.0,"2019-06-15 11:27:00",6,5,11,DE,20,966.80
78580386,18065.0,"2019-12-04 10:29:00",12,2,10,DE,50,4338.82
78536607,17732.0,"2018-12-02 09:29:00",12,6,9,DE,93,15326.52
78536972,16926.0,"2018-12-03 13:42:00",12,0,13,DE,33,3495.92
78538722,17975.0,"2018-12-14 11:12:00",12,4,11,DE,104,8552.25
78542806,12836.0,"2019-02-01 11:19:00",2,4,11,DE,260,33178.37
78543044,17071.0,"2019-02-03 08:18:00",2,6,8,DE,150,14068.27
78544903,18065.0,"2019-02-24 13:43:00",2,6,13,DE,139,10013.75
78545346,12834.0,"2019-03-02 09:49:00",3,5,9,DE,110,13662.28
78536992,15769.0,"2018-12-03 15:16:00",12,0,15,DE,36,971.64
78536860,16905.0,"2018-12-03 10:43:00",12,0,10,DE,108,17433.90
78537422,17812.0,"2018-12-06 15:27:00",12,3,15,DE,144,7589.52
78560646,18102.0,"2019-07-20 11:28:00",7,5,11,DE,581,94283.82
78569222,15906.0,"2019-10-02 13:46:00",10,2,13,DE,217,23004.67
78548327,16788.0,"2019-03-30 13:05:00",3,5,13,DE,187,20915.96
78550498,14692.0,"2019-04-18 15:14:00",4,3,15,DE,37,7820.04
78571286,14547.0,"2019-10-16 14:35:00",10,2,14,DE,233,28230.02
78544348,,"2019-02-18 09:52:00",2,0,9,DE,13,987.87
78554924,12748.0,"2019-05-27 12:54:00",5,0,12,DE,3,989.97
78546009,16426.0,"2019-03-08 15:45:00",3,4,15,DE,157,17125.46
78549494,,"2019-04-08 15:06:00",4,0,15,DE,6,990.00
78563727,15797.0,"2019-08-18 17:04:00",8,6,17,DE,144,992.16
78552244,12748.0,"2019-05-06 19:39:00",5,0,19,DE,17,3115.53
78554941,16016.0,"2019-05-27 13:53:00",5,0,13,DE,58,5140.27
78554957,,"2019-05-27 15:17:00",5,0,15,DE,37,5804.66
78556487,17289.0,"2019-06-12 13:51:00",6,2,13,DE,134,16854.46
78559504,15920.0,"2019-07-08 15:16:00",7,0,15,DE,21,6121.62
78559507,15920.0,"2019-07-08 15:22:00",7,0,15,DE,55,6239.14
78550469,16399.0,"2019-04-18 13:46:00",4,3,13,DE,159,13810.72
78551555,17315.0,"2019-05-03 10:25:00",5,4,10,DE,125,1560.54
78551875,17061.0,"2019-05-05 08:16:00",5,6,8,DE,196,40895.52
78557573,15061.0,"2019-06-21 10:56:00",6,4,10,DE,96,995.52
78577334,15368.0,"2019-11-18 14:42:00",11,0,14,DE,230,11966.62
78546003,16712.0,"2019-03-08 15:07:00",3,4,15,DE,155,16506.56
78549154,17690.0,"2019-04-06 16:47:00",4,5,16,DE,86,4179.64
78549687,12363.0,"2019-04-11 13:29:00",4,3,13,Unknown,282,32632.96
78550804,16676.0,"2019-04-20 15:32:00",4,5,15,DE,134,7412.55
78550832,17588.0,"2019-04-21 10:31:00",4,6,10,DE,56,4678.18
78552852,16712.0,"2019-05-11 15:08:00",5,5,15,DE,215,22812.71
78553937,14056.0,"2019-05-20 10:33:00",5,0,10,DE,53,5554.46
78554502,14289.0,"2019-05-24 14:47:00",5,4,14,DE,26,2967.54
78554570,13728.0,"2019-05-25 10:53:00",5,5,10,DE,35,2122.53
78558703,13730.0,"2019-07-01 12:47:00",7,0,12,DE,239,16374.80
78559371,14264.0,"2019-07-08 10:20:00",7,0,10,DE,50,4736.44
78559678,16033.0,"2019-07-11 14:43:00",7,3,14,DE,66,5238.59
78561889,15804.0,"2019-07-31 13:37:00",7,2,13,DE,214,23708.13
78563756,12418.0,"2019-08-19 11:08:00",8,0,11,Switzerland,405,48216.45
78565519,12502.0,"2019-09-05 11:52:00",9,3,11,Spain,227,31350.07
78560261,12841.0,"2019-07-17 13:35:00",7,2,13,DE,138,9526.71
78565320,16745.0,"2019-09-02 13:10:00",9,0,13,DE,569,63580.38
78580961,14572.0,"2019-12-06 14:40:00",12,4,14,DE,15,7297.93
78540984,14167.0,"2019-01-12 15:44:00",1,5,15,DE,39,4259.43
78566025,17634.0,"2019-09-08 12:55:00",9,6,12,DE,65,5971.42
78567183,14769.0,"2019-09-18 15:32:00",9,2,15,DE,2748,259857.64
78547652,14606.0,"2019-03-24 12:15:00",3,6,12,DE,172,5763.11
78572835,17428.0,"2019-10-26 11:49:00",10,5,11,DE,321,24277.33
78573110,17677.0,"2019-10-27 15:24:00",10,6,15,DE,258,8769.22
78581410,13098.0,"2019-12-08 14:14:00",12,6,14,DE,1069,74921.93
78572035,14646.0,"2019-10-20 12:03:00",10,6,12,Netherlands,13392,2001847.35
78546240,,"2019-03-10 13:00:00",3,6,13,DE,20,999.80
78547245,14632.0,"2019-03-22 08:49:00",3,4,8,DE,96,6621.62
78562287,12455.0,"2019-08-04 11:07:00",8,6,11,Spain,32,1759.52
78542213,13837.0,"2019-01-26 12:15:00",1,5,12,DE,62,6154.04
78563190,,"2019-08-12 15:41:00",8,0,15,DE,5,999.95
78548984,14546.0,"2019-04-05 12:37:00",4,4,12,DE,356,32230.87
78539185,16470.0,"2018-12-16 11:53:00",12,6,11,DE,99,6078.67
78550322,14524.0,"2019-04-17 12:53:00",4,2,12,DE,52,2450.85
78571268,15351.0,"2019-10-16 12:06:00",10,2,12,DE,101,5919.66
78568188,16049.0,"2019-09-25 14:33:00",9,2,14,DE,320,31201.22
78571039,16121.0,"2019-10-13 12:59:00",10,6,12,DE,444,57628.27
78548198,16712.0,"2019-03-29 16:05:00",3,4,16,DE,129,17253.03
78549555,13606.0,"2019-04-10 12:52:00",4,2,12,DE,129,13995.51
78580758,13709.0,"2019-12-06 10:28:00",12,4,10,DE,16,4065.76
78573272,13102.0,"2019-10-28 13:02:00",10,0,13,DE,252,31280.64
78573420,18223.0,"2019-10-31 09:48:00",10,3,9,DE,601,69291.46
78573763,17139.0,"2019-11-01 09:56:00",11,4,9,DE,288,20316.20
78575509,17101.0,"2019-11-10 10:32:00",11,6,10,DE,256,14744.86
78578685,16779.0,"2019-11-25 09:07:00",11,0,9,DE,216,18890.88
78581003,14911.0,"2019-12-07 08:38:00",12,5,8,Ireland,817,76258.53
78557302,13102.0,"2019-06-19 14:15:00",6,2,14,DE,184,11901.12
78561471,14911.0,"2019-07-27 13:14:00",7,5,13,Ireland,602,46830.66
78561701,13102.0,"2019-07-29 10:41:00",7,0,10,DE,204,14115.36
78563169,14911.0,"2019-08-12 12:42:00",8,0,12,Ireland,491,34228.20
78567327,13102.0,"2019-09-19 14:43:00",9,3,14,DE,159,7463.49
78579007,17924.0,"2019-11-28 09:11:00",11,3,9,DE,96,1654.08
78580360,14493.0,"2019-12-02 16:14:00",12,0,16,DE,278,24241.22
78580874,14735.0,"2019-12-06 12:09:00",12,4,12,DE,234,15343.04
78551011,17090.0,"2019-04-26 10:23:00",4,4,10,DE,81,3202.29
78576664,14646.0,"2019-11-16 11:41:00",11,5,11,Netherlands,146,5506.54
78546632,17080.0,"2019-03-15 12:05:00",3,4,12,DE,72,1007.28
78551144,13695.0,"2019-04-26 13:36:00",4,4,13,DE,72,1007.28
78564381,13000.0,"2019-08-25 10:43:00",8,6,10,DE,72,1007.28
78571892,13089.0,"2019-10-19 14:12:00",10,5,14,DE,143,10366.54
78568169,14152.0,"2019-09-25 12:54:00",9,2,12,DE,342,23621.64
78554421,18202.0,"2019-05-24 12:12:00",5,4,12,DE,86,5864.56
78558006,16626.0,"2019-06-24 10:47:00",6,0,10,DE,3,1011.00
78544462,17050.0,"2019-02-20 14:21:00",2,2,14,DE,259,19179.11
78547350,17272.0,"2019-03-22 12:05:00",3,4,12,DE,664,47930.36
78564857,,"2019-08-31 09:23:00",8,5,9,DE,480,40711.13
78579680,,"2019-11-30 13:29:00",11,5,13,DE,60,1017.00
78543547,17358.0,"2019-02-09 16:57:00",2,5,16,DE,45,4580.64
78545503,15719.0,"2019-03-03 11:34:00",3,6,11,DE,78,7233.42
78551822,13524.0,"2019-05-04 12:26:00",5,5,12,DE,100,19078.44
78552522,,"2019-05-09 16:37:00",5,3,16,DE,5,1310.97
78557018,14285.0,"2019-06-16 12:36:00",6,6,12,DE,2,1018.00
78560121,,"2019-07-15 10:33:00",7,0,10,DE,3,1024.99
78551234,17450.0,"2019-04-27 11:47:00",4,5,11,DE,184,37274.80
78561049,12864.0,"2019-07-24 13:03:00",7,2,13,DE,216,19004.40
78551318,,"2019-04-27 15:25:00",4,5,15,DE,60,1019.40
78544344,,"2019-02-18 09:47:00",2,0,9,DE,51,1019.49
78575391,14354.0,"2019-11-09 15:36:00",11,5,15,DE,90,7318.14
78555583,13534.0,"2019-06-06 09:03:00",6,3,9,DE,178,25035.42
78559325,17560.0,"2019-07-07 15:06:00",7,6,15,DE,164,8729.32
78544474,12423.0,"2019-02-21 09:52:00",2,3,9,Belgium,193,23198.74
78549956,14898.0,"2019-04-13 13:42:00",4,5,13,DE,248,9725.80
78551883,13762.0,"2019-05-05 09:15:00",5,6,9,DE,272,20546.88
78552973,16186.0,"2019-05-12 13:53:00",5,6,13,DE,236,26410.04
78578802,17468.0,"2019-11-25 12:52:00",11,0,12,DE,92,14272.88
78568040,12681.0,"2019-09-23 12:09:00",9,0,12,France,475,37569.17
78571477,12794.0,"2019-10-17 14:54:00",10,3,14,Portugal,365,26122.10
78572133,12407.0,"2019-10-21 10:11:00",10,0,10,Belgium,177,14633.97
78576909,12471.0,"2019-11-17 09:49:00",11,6,9,UK,511,31970.14
78577332,13013.0,"2019-11-18 14:25:00",11,0,14,DE,151,14246.52
78578038,14251.0,"2019-11-22 14:10:00",11,4,14,DE,186,7248.84
78578248,16255.0,"2019-11-23 12:40:00",11,5,12,DE,306,17536.16
78578530,14251.0,"2019-11-24 14:37:00",11,6,14,DE,138,4347.60
