InvoiceNo,InvoiceDate,CustomerID,Country,sum_order,orders,average_order
78554975,"2019-05-29 10:40:00",17819.0,DE,151503.24,7,21643.32
78576099,"2019-11-14 10:28:00",13021.0,DE,151761.69,9,16862.41
78548212,"2019-03-30 09:12:00",12456.0,Switzerland,151885.26,3,50628.42
78544087,"2019-02-15 17:02:00",17530.0,DE,151939.53,10,15193.95
78573509,"2019-10-31 12:21:00",16169.0,DE,152058.25,4,38014.56
78552328,"2019-05-09 10:03:00",14188.0,DE,152623.15,6,25437.19
78572307,"2019-10-23 15:23:00",16905.0,DE,152762.16,7,21823.17
78563555,"2019-08-17 13:21:00",16755.0,DE,152853.46,3,50951.15
78572186,"2019-10-21 10:55:00",16497.0,DE,153001.93,6,25500.32
78546863,"2019-03-17 15:41:00",16377.0,DE,153105.60,1,153105.60
78568103,"2019-09-23 15:45:00",12518.0,UK,153191.46,5,30638.29
78548546,"2019-03-31 19:20:00",16600.0,DE,153438.09,6,25573.02
78562377,"2019-08-04 15:04:00",14535.0,DE,153454.10,3,51151.37
78539255,"2018-12-16 14:26:00",16316.0,DE,153524.35,8,19190.54
78560033,"2019-07-14 13:28:00",12388.0,Australia,154117.50,6,25686.25
78568901,"2019-09-29 13:22:00",15050.0,DE,154156.81,3,51385.60
78575917,"2019-11-11 16:57:00",13895.0,DE,154261.52,4,38565.38
78569867,"2019-10-06 14:54:00",12569.0,UK,154391.20,32,4824.72
78577046,"2019-11-17 13:46:00",12449.0,Belgium,154399.71,4,38599.93
78572329,"2019-10-24 10:13:00",14019.0,DE,154933.25,3,51644.42
78567161,"2019-09-18 10:46:00",15947.0,DE,155478.16,1,155478.16
78571475,"2019-10-17 14:42:00",15033.0,DE,155525.69,10,15552.57
78561711,"2019-07-29 11:45:00",13414.0,DE,155529.50,3,51843.17
78549568,"2019-04-10 15:09:00",15665.0,DE,155538.54,2,77769.27
78566233,"2019-09-11 11:04:00",12635.0,UK,155544.47,2,77772.23
78578707,"2019-11-25 11:20:00",17870.0,DE,155604.65,12,12967.05
78581214,"2019-12-08 08:32:00",14251.0,DE,155711.84,5,31142.37
78553838,"2019-05-19 12:10:00",12620.0,France,155751.20,3,51917.07
78542713,"2019-01-31 13:27:00",12668.0,UK,156245.68,4,39061.42
78571497,"2019-10-17 15:03:00",14841.0,DE,156549.21,6,26091.53
78563917,"2019-08-21 13:46:00",14572.0,DE,156614.68,7,22373.53
78546465,"2019-03-14 10:57:00",14395.0,DE,156619.40,9,17402.16
78564732,"2019-08-28 13:08:00",16466.0,DE,156648.87,7,22378.41
78556814,"2019-06-15 08:34:00",14852.0,DE,156984.97,6,26164.16
78559948,"2019-07-14 10:41:00",12653.0,Israel,157221.73,2,78610.87
78575731,"2019-11-10 20:01:00",13230.0,DE,157334.01,14,11238.14
78566246,"2019-09-11 12:00:00",13941.0,DE,157345.76,5,31469.15
78572520,"2019-10-24 15:05:00",13165.0,DE,157550.16,2,78775.08
78543116,"2019-02-03 13:29:00",17672.0,DE,157583.89,2,78791.94
78540458,"2019-01-07 12:28:00",12501.0,UK,157741.19,1,157741.19
78548017,"2019-03-29 11:42:00",16871.0,DE,158032.34,6,26338.72
78556113,"2019-06-09 09:32:00",13510.0,DE,158446.77,4,39611.69
78574169,"2019-11-03 11:40:00",17491.0,DE,158570.62,10,15857.06
78569229,"2019-10-02 14:56:00",14502.0,DE,158836.04,11,14439.64
78559641,"2019-07-11 12:31:00",13184.0,DE,159188.29,10,15918.83
78543022,"2019-02-02 14:37:00",16771.0,DE,159216.03,5,31843.21
78551884,"2019-05-05 09:17:00",16109.0,DE,159520.68,2,79760.34
78560930,"2019-07-22 10:23:00",15829.0,DE,159745.22,2,79872.61
78541524,"2019-01-19 10:49:00",17091.0,DE,159918.28,9,17768.70
78553224,"2019-05-16 10:40:00",17228.0,DE,160022.95,8,20002.87
78566249,"2019-09-11 12:09:00",13527.0,DE,160085.13,7,22869.30
78564020,"2019-08-22 11:57:00",13971.0,DE,160229.14,8,20028.64
78563905,"2019-08-21 11:43:00",13267.0,DE,160434.53,19,8443.92
78574837,"2019-11-07 11:33:00",15785.0,DE,160470.08,5,32094.02
78579881,"2019-11-30 17:22:00",12429.0,Denmark,160533.72,4,40133.43
78571034,"2019-10-13 12:47:00",12359.0,Cyprus,160810.90,4,40202.73
78567142,"2019-09-16 14:55:00",14262.0,DE,161787.05,8,20223.38
78563205,"2019-08-14 12:03:00",14040.0,DE,161848.83,12,13487.40
78575642,"2019-11-10 14:07:00",14466.0,DE,162383.34,7,23197.62
78565201,"2019-09-01 16:41:00",14907.0,DE,162592.17,7,23227.45
78555574,"2019-06-05 15:46:00",12417.0,Belgium,162819.71,9,18091.08
78580364,"2019-12-02 16:34:00",13309.0,DE,162845.24,5,32569.05
78553869,"2019-05-19 14:27:00",15394.0,DE,162932.78,4,40733.19
78548490,"2019-03-31 13:13:00",12909.0,DE,163126.88,5,32625.38
78567526,"2019-09-21 09:06:00",12435.0,Denmark,163278.81,2,81639.41
78555368,"2019-06-02 14:30:00",13437.0,DE,163346.19,7,23335.17
78557299,"2019-06-19 13:56:00",13047.0,DE,163642.82,10,16364.28
78554147,"2019-05-23 10:48:00",12423.0,Belgium,163712.31,8,20464.04
78540374,"2019-01-06 17:19:00",15845.0,DE,163799.08,8,20474.88
78565473,"2019-09-05 10:27:00",16717.0,DE,164361.77,6,27393.63
78544656,"2019-02-22 13:02:00",17442.0,DE,164473.76,6,27412.29
78578026,"2019-11-22 13:29:00",17659.0,DE,165178.49,12,13764.87
78562881,"2019-08-10 10:57:00",15632.0,DE,165245.52,8,20655.69
78538157,"2018-12-09 16:57:00",17576.0,DE,165619.72,19,8716.83
78565144,"2019-09-01 13:50:00",16456.0,DE,165689.19,5,33137.84
78553499,"2019-05-17 12:57:00",17504.0,DE,165840.73,9,18426.75
78558861,"2019-07-04 12:19:00",13373.0,DE,165943.53,3,55314.51
78537137,"2018-12-05 12:43:00",16327.0,DE,166206.68,6,27701.11
78541970,"2019-01-24 13:48:00",15179.0,DE,166905.26,4,41726.31
78547714,"2019-03-25 08:43:00",15815.0,DE,167015.66,5,33403.13
78575075,"2019-11-08 13:19:00",13975.0,DE,167163.54,6,27860.59
78561923,"2019-08-01 12:16:00",14112.0,DE,167202.68,7,23886.10
78549520,"2019-04-08 15:19:00",13265.0,DE,167227.88,5,33445.58
78570827,"2019-10-12 13:14:00",15831.0,DE,167747.10,3,55915.70
78545182,"2019-02-28 14:48:00",14046.0,DE,168864.87,1,168864.87
78560570,"2019-07-19 14:28:00",16112.0,DE,169012.10,4,42253.03
78543016,"2019-02-02 13:57:00",18017.0,DE,169110.00,3,56370.00
78536945,"2018-12-03 12:24:00",14083.0,DE,169136.10,9,18792.90
78567298,"2019-09-19 12:29:00",12497.0,UK,169227.24,1,169227.24
78581126,"2019-12-07 12:43:00",18272.0,DE,169311.21,6,28218.53
78567339,"2019-09-19 15:01:00",14146.0,DE,169976.07,5,33995.21
78556470,"2019-06-12 11:41:00",15291.0,DE,170060.10,15,11337.34
78580311,"2019-12-02 14:48:00",18245.0,DE,170782.65,7,24397.52
78552826,"2019-05-11 13:20:00",14277.0,France,170977.05,3,56992.35
78537700,"2018-12-08 10:51:00",18229.0,DE,170977.26,20,8548.86
78569405,"2019-10-04 09:05:00",15241.0,DE,171299.86,8,21412.48
78552658,"2019-05-10 14:57:00",14534.0,DE,171647.73,18,9535.99
78542992,"2019-02-02 11:55:00",14460.0,DE,171695.19,3,57231.73
78554868,"2019-05-27 10:52:00",13135.0,DE,171785.00,1,171785.00
78576838,"2019-11-16 15:21:00",18075.0,DE,172098.10,10,17209.81
78543733,"2019-02-11 12:16:00",12395.0,Belgium,172135.63,12,14344.64
78539318,"2018-12-16 19:09:00",12348.0,Finland,172376.40,4,43094.10
78580047,"2019-12-01 12:44:00",12989.0,DE,172546.77,14,12324.77
78574898,"2019-11-07 15:07:00",16242.0,DE,172631.07,7,24661.58
78561363,"2019-07-26 15:42:00",17238.0,DE,172709.61,17,10159.39
78566821,"2019-09-15 11:33:00",14227.0,DE,172937.93,10,17293.79
78555845,"2019-06-07 13:19:00",17015.0,DE,173783.89,3,57927.96
78564186,"2019-08-23 15:20:00",15755.0,DE,173882.37,6,28980.40
78554039,"2019-05-20 14:27:00",15095.0,DE,173884.11,4,43471.03
78544189,"2019-02-16 16:40:00",15867.0,DE,174075.73,15,11605.05
78556778,"2019-06-14 12:41:00",16712.0,DE,174087.68,11,15826.15
78578362,"2019-11-24 10:39:00",12913.0,DE,174171.91,5,34834.38
78543907,"2019-02-14 12:16:00",17346.0,DE,174634.38,15,11642.29
78571934,"2019-10-20 08:21:00",16170.0,DE,174818.39,6,29136.40
78550464,"2019-04-18 13:30:00",16550.0,DE,175334.32,5,35066.86
78577544,"2019-11-20 14:43:00",17758.0,DE,175610.15,8,21951.27
78560547,"2019-07-19 12:39:00",17419.0,DE,175691.73,12,14640.98
78550193,"2019-04-15 09:27:00",13952.0,DE,175923.23,2,87961.62
78546015,"2019-03-08 16:48:00",14336.0,DE,175996.50,4,43999.12
78571640,"2019-10-18 12:01:00",17203.0,DE,176268.30,6,29378.05
78565207,"2019-09-01 16:46:00",16764.0,DE,177432.54,13,13648.66
78574832,"2019-11-07 11:29:00",17183.0,DE,177865.30,6,29644.22
78563540,"2019-08-17 12:04:00",12473.0,UK,178324.05,5,35664.81
78559668,"2019-07-11 13:40:00",13394.0,DE,178577.99,8,22322.25
78568191,"2019-09-25 14:37:00",16655.0,DE,178753.85,6,29792.31
78563435,"2019-08-16 12:29:00",16131.0,DE,179389.24,6,29898.21
78562932,"2019-08-10 16:39:00",16904.0,DE,179950.43,16,11246.90
78555594,"2019-06-06 10:09:00",13880.0,DE,179960.75,13,13843.13
78547240,"2019-03-21 16:32:00",17585.0,DE,180205.05,4,45051.26
78536690,"2018-12-02 12:25:00",17850.0,DE,180646.91,34,5313.14
78565092,"2019-09-01 10:36:00",14092.0,DE,180739.89,14,12909.99
78549916,"2019-04-13 09:39:00",13717.0,DE,180943.71,6,30157.29
78538636,"2018-12-13 13:50:00",14639.0,DE,181259.88,6,30209.98
78547358,"2019-03-22 12:25:00",15998.0,DE,181731.97,5,36346.39
78553509,"2019-05-17 13:44:00",17220.0,DE,182105.28,14,13007.52
78578939,"2019-11-27 13:14:00",17068.0,DE,182263.95,21,8679.24
78546317,"2019-03-11 09:07:00",14913.0,DE,182563.83,4,45640.96
78581220,"2019-12-08 09:39:00",13924.0,DE,183037.14,6,30506.19
78552575,"2019-05-10 12:25:00",14397.0,DE,183086.04,19,9636.11
78556102,"2019-06-08 16:15:00",13115.0,DE,184085.83,4,46021.46
78570652,"2019-10-11 13:45:00",17863.0,DE,184201.09,6,30700.18
78541138,"2019-01-14 10:42:00",12553.0,France,184308.36,10,18430.84
78576926,"2019-11-17 10:59:00",14113.0,DE,184589.62,4,46147.40
78549274,"2019-04-07 13:07:00",12721.0,France,184786.19,6,30797.70
78562123,"2019-08-02 17:19:00",17353.0,DE,184791.00,2,92395.50
78567883,"2019-09-22 15:03:00",12906.0,DE,184810.04,5,36962.01
78570597,"2019-10-11 11:49:00",16837.0,DE,185229.13,11,16839.01
78543300,"2019-02-07 11:42:00",13334.0,DE,185315.96,3,61771.99
78555112,"2019-05-31 14:48:00",17725.0,DE,185364.15,11,16851.29
78541430,"2019-01-18 09:50:00",12356.0,Portugal,185549.68,3,61849.89
78543800,"2019-02-13 11:36:00",17282.0,DE,186175.99,3,62058.66
78545687,"2019-03-06 12:20:00",17769.0,DE,186232.89,10,18623.29
78581196,"2019-12-07 17:25:00",12935.0,DE,186551.59,7,26650.23
78562450,"2019-08-05 08:40:00",12562.0,France,186806.11,7,26686.59
78548730,"2019-04-04 10:11:00",17669.0,DE,187078.32,7,26725.47
78555406,"2019-06-02 19:50:00",17231.0,DE,187665.68,10,18766.57
78552149,"2019-05-06 12:00:00",13365.0,DE,187926.92,2,93963.46
78573096,"2019-10-27 14:40:00",14004.0,DE,188243.42,7,26891.92
78555251,"2019-06-01 15:12:00",13062.0,DE,188439.40,1,188439.40
78546385,"2019-03-11 13:13:00",16652.0,DE,188804.44,7,26972.06
78576256,"2019-11-14 14:09:00",15953.0,DE,189277.20,8,23659.65
78557472,"2019-06-20 13:27:00",12432.0,Norway,189602.57,4,47400.64
78572563,"2019-10-25 09:31:00",12928.0,DE,190141.88,5,38028.38
78565450,"2019-09-04 15:22:00",17722.0,DE,190534.87,4,47633.72
78544339,"2019-02-18 09:04:00",15228.0,DE,190733.82,4,47683.46
78578519,"2019-11-24 13:56:00",14591.0,DE,191258.05,4,47814.51
78577502,"2019-11-20 12:34:00",12598.0,France,191332.67,7,27333.24
78538945,"2018-12-15 11:22:00",17230.0,DE,191505.24,8,23938.15
78570242,"2019-10-09 15:40:00",16380.0,DE,191655.92,1,191655.92
78569728,"2019-10-06 09:38:00",15416.0,DE,191828.42,4,47957.10
78552365,"2019-05-09 12:25:00",16440.0,DE,192543.09,5,38508.62
78571101,"2019-10-13 15:49:00",16570.0,DE,192920.38,10,19292.04
78543306,"2019-02-07 11:56:00",16686.0,DE,193251.09,7,27607.30
78572399,"2019-10-24 11:56:00",15628.0,DE,193434.95,9,21492.77
78554278,"2019-05-23 13:25:00",13831.0,DE,193588.38,6,32264.73
78562543,"2019-08-05 15:45:00",13552.0,DE,193650.44,12,16137.54
78571407,"2019-10-17 12:16:00",13750.0,DE,194138.10,5,38827.62
78575475,"2019-11-09 16:03:00",17702.0,DE,194168.23,4,48542.06
78579672,"2019-11-30 12:41:00",14005.0,DE,194289.89,5,38857.98
78547253,"2019-03-22 10:44:00",13869.0,DE,194501.41,4,48625.35
78577029,"2019-11-17 12:59:00",15563.0,DE,194607.43,4,48651.86
78580316,"2019-12-02 15:25:00",18109.0,DE,194621.72,26,7485.45
78566010,"2019-09-08 12:05:00",13700.0,DE,194716.60,10,19471.66
78561507,"2019-07-27 14:21:00",12397.0,Belgium,194998.38,2,97499.19
78536957,"2018-12-03 12:43:00",17809.0,DE,195243.72,11,17749.43
78574009,"2019-11-02 11:49:00",15750.0,DE,195401.30,8,24425.16
78580632,"2019-12-05 12:16:00",16360.0,DE,195870.96,6,32645.16
78556264,"2019-06-09 18:42:00",16107.0,DE,195900.08,7,27985.73
78544042,"2019-02-15 11:52:00",14527.0,DE,196323.80,55,3569.52
78580831,"2019-12-06 11:39:00",14418.0,DE,196406.57,3,65468.86
78550202,"2019-04-15 10:27:00",13090.0,DE,196523.82,14,14037.42
78579832,"2019-11-30 15:58:00",17434.0,DE,196822.86,7,28117.55
78565807,"2019-09-07 10:55:00",14334.0,DE,197617.91,8,24702.24
78564353,"2019-08-24 15:08:00",15764.0,DE,197878.74,6,32979.79
78544111,"2019-02-16 11:18:00",16126.0,DE,198447.26,4,49611.81
78576581,"2019-11-15 14:15:00",15955.0,DE,198705.39,14,14193.24
78537247,"2018-12-06 10:34:00",13094.0,DE,199081.68,12,16590.14
78564729,"2019-08-28 12:44:00",13137.0,DE,199598.68,8,24949.83
78542083,"2019-01-25 12:26:00",18008.0,DE,199879.77,9,22208.86
78575091,"2019-11-08 14:05:00",17160.0,DE,200114.08,6,33352.35
78573913,"2019-11-01 15:49:00",17653.0,DE,200203.04,4,50050.76
78580880,"2019-12-06 12:19:00",14121.0,DE,200402.36,4,50100.59
78566315,"2019-09-12 10:01:00",15392.0,DE,200423.67,4,50105.92
78561915,"2019-08-01 11:23:00",14408.0,DE,200766.41,7,28680.92
78548648,"2019-04-01 13:20:00",12949.0,DE,200842.33,8,25105.29
78542390,"2019-01-27 14:48:00",16814.0,DE,201460.43,21,9593.35
78571289,"2019-10-16 15:27:00",15113.0,DE,201634.99,3,67211.66
78570479,"2019-10-10 16:58:00",17589.0,DE,201722.71,4,50430.68
78580066,"2019-12-01 13:33:00",14309.0,DE,201748.53,9,22416.50
78561534,"2019-07-28 09:45:00",14307.0,DE,201767.40,6,33627.90
78550513,"2019-04-18 16:37:00",16928.0,DE,201958.44,17,11879.91
78556484,"2019-06-12 13:17:00",16938.0,DE,202083.80,4,50520.95
78568574,"2019-09-28 09:15:00",13862.0,DE,202263.66,8,25282.96
78540473,"2019-01-07 14:31:00",17284.0,DE,202362.93,6,33727.15
78560239,"2019-07-17 11:50:00",13507.0,DE,202693.73,4,50673.43
78571030,"2019-10-13 12:26:00",12876.0,Belgium,202990.42,2,101495.21
78559876,"2019-07-13 11:09:00",15752.0,DE,203059.62,7,29008.52
78576092,"2019-11-14 09:00:00",18263.0,DE,203134.88,3,67711.63
78548909,"2019-04-05 08:43:00",12779.0,Poland,203176.25,8,25397.03
78559945,"2019-07-14 10:24:00",17396.0,DE,203363.61,8,25420.45
78548326,"2019-03-30 13:02:00",15424.0,DE,203510.98,2,101755.49
78569468,"2019-10-04 11:56:00",16186.0,DE,203549.88,12,16962.49
78543470,"2019-02-08 14:58:00",16951.0,DE,203623.56,3,67874.52
78548520,"2019-03-31 16:40:00",13126.0,DE,204057.39,8,25507.17
78573899,"2019-11-01 14:41:00",15847.0,DE,204078.57,2,102039.28
78563288,"2019-08-15 12:53:00",12656.0,France,204121.29,5,40824.26
78573548,"2019-10-31 13:22:00",13680.0,DE,204261.45,4,51065.36
78561814,"2019-07-29 15:40:00",14854.0,DE,204407.23,7,29201.03
78580697,"2019-12-05 16:05:00",15984.0,DE,205056.12,10,20505.61
78545471,"2019-03-03 10:34:00",15087.0,DE,205451.90,1,205451.90
78548666,"2019-04-01 14:58:00",13124.0,DE,205652.46,3,68550.82
78561863,"2019-07-31 10:40:00",17695.0,DE,206079.67,2,103039.83
78565447,"2019-09-04 15:20:00",14107.0,DE,206495.63,7,29499.38
78542354,"2019-01-27 12:19:00",14709.0,DE,206525.76,13,15886.60
78546242,"2019-03-10 13:07:00",16743.0,DE,206717.59,7,29531.08
78572309,"2019-10-23 15:29:00",14432.0,DE,207735.52,6,34622.59
78570086,"2019-10-07 11:22:00",17086.0,DE,208201.78,6,34700.30
78538515,"2018-12-12 14:43:00",17937.0,DE,208989.86,7,29855.69
78565593,"2019-09-05 14:07:00",17612.0,DE,209152.03,6,34858.67
78574740,"2019-11-06 16:07:00",12357.0,Switzerland,209539.34,1,209539.34
78559557,"2019-07-11 10:33:00",17444.0,Canada,209943.95,2,104971.97
78558336,"2019-06-28 13:17:00",14364.0,DE,210071.45,8,26258.93
78568065,"2019-09-23 13:44:00",16240.0,DE,210305.60,2,105152.80
78565930,"2019-09-08 10:32:00",12685.0,France,210605.53,6,35100.92
78578225,"2019-11-23 11:51:00",17700.0,DE,210677.66,4,52669.41
78579282,"2019-11-29 10:41:00",16818.0,DE,211024.62,11,19184.06
78548354,"2019-03-30 15:06:00",15981.0,DE,211327.78,8,26415.97
78577298,"2019-11-18 12:49:00",14299.0,DE,211919.07,9,23546.56
78537459,"2018-12-07 09:57:00",17470.0,DE,212013.93,5,42402.79
78577599,"2019-11-21 08:26:00",15738.0,DE,212362.53,16,13272.66
78562120,"2019-08-02 17:04:00",13756.0,DE,212411.24,14,15172.23
78579393,"2019-11-29 12:07:00",12627.0,UK,212820.16,6,35470.03
78554861,"2019-05-27 10:29:00",12633.0,UK,212845.81,4,53211.45
78568651,"2019-09-28 12:04:00",12362.0,Belgium,212945.75,10,21294.57
78537626,"2018-12-07 14:57:00",12347.0,Iceland,213098.81,7,30442.69
78564630,"2019-08-26 11:53:00",13644.0,DE,213499.66,4,53374.91
78576771,"2019-11-16 13:19:00",13285.0,DE,213663.37,4,53415.84
78553014,"2019-05-12 18:49:00",13451.0,DE,214082.48,5,42816.50
78565779,"2019-09-06 15:14:00",15804.0,DE,214310.72,13,16485.44
78562913,"2019-08-10 13:19:00",17042.0,DE,214551.10,5,42910.22
78570020,"2019-10-07 10:18:00",12684.0,France,214602.01,7,30657.43
78567613,"2019-09-21 11:49:00",13908.0,DE,215436.72,4,53859.18
78549451,"2019-04-08 14:14:00",16556.0,DE,216919.63,7,30988.52
78580152,"2019-12-02 10:22:00",12364.0,Belgium,217391.50,4,54347.87
78567669,"2019-09-21 15:32:00",14887.0,DE,218233.00,1,218233.00
78539840,"2018-12-22 14:28:00",12383.0,Belgium,218650.20,5,43730.04
78566561,"2019-09-13 12:13:00",18145.0,DE,218724.72,4,54681.18
78545937,"2019-03-08 12:05:00",12758.0,Portugal,219579.35,2,109789.67
78555393,"2019-06-02 17:00:00",14221.0,DE,219744.45,9,24416.05
78544193,"2019-02-17 08:23:00",12431.0,Belgium,219800.13,15,14653.34
78543833,"2019-02-14 10:24:00",12476.0,UK,219876.48,11,19988.77
78543991,"2019-02-15 10:17:00",13848.0,DE,220364.00,3,73454.67
78537593,"2018-12-07 12:21:00",14282.0,DE,221186.04,15,14745.74
78541239,"2019-01-16 10:56:00",16401.0,DE,221394.69,12,18449.56
78551564,"2019-05-03 10:56:00",16609.0,DE,222598.97,7,31799.85
78562528,"2019-08-05 13:52:00",12610.0,Italy,222777.93,4,55694.48
78546005,"2019-03-08 15:17:00",14426.0,DE,223518.35,10,22351.83
78564272,"2019-08-24 10:52:00",16308.0,DE,223920.00,4,55980.00
78567971,"2019-09-23 10:04:00",16681.0,DE,224796.61,6,37466.10
78579440,"2019-11-29 13:32:00",14388.0,DE,225170.18,8,28146.27
78563061,"2019-08-11 15:25:00",13588.0,DE,225296.08,9,25032.90
78551350,"2019-04-28 10:15:00",16672.0,DE,225340.50,20,11267.02
78545928,"2019-03-08 11:59:00",14407.0,DE,225469.99,5,45094.00
78550308,"2019-04-17 10:57:00",17029.0,DE,225480.00,2,112740.00
78565618,"2019-09-05 15:40:00",15974.0,DE,225608.52,7,32229.79
78576095,"2019-11-14 09:13:00",14904.0,DE,225829.19,2,112914.59
78546569,"2019-03-15 10:53:00",14016.0,Ireland,225902.99,4,56475.75
78561679,"2019-07-28 18:56:00",15245.0,DE,227296.98,3,75765.66
78567306,"2019-09-19 13:32:00",12752.0,Norway,227446.30,1,227446.30
78555147,"2019-05-31 15:41:00",13505.0,Switzerland,228487.40,4,57121.85
78547650,"2019-03-24 12:08:00",17059.0,DE,228955.80,5,45791.16
78551133,"2019-04-26 13:00:00",16656.0,DE,229004.30,15,15266.95
78562444,"2019-08-04 18:44:00",14713.0,DE,229146.37,11,20831.49
78560259,"2019-07-17 13:29:00",13654.0,DE,229300.02,6,38216.67
78559687,"2019-07-11 15:28:00",17966.0,DE,229371.51,5,45874.30
78548153,"2019-03-29 13:05:00",15129.0,DE,229621.19,11,20874.65
78536643,"2018-12-02 11:57:00",14390.0,DE,230272.90,9,25585.88
78566283,"2019-09-11 14:34:00",17838.0,DE,230792.41,5,46158.48
78576255,"2019-11-14 14:09:00",15993.0,DE,231071.15,7,33010.16
78547918,"2019-03-28 12:49:00",15249.0,DE,231098.28,13,17776.79
78565088,"2019-09-01 10:11:00",16145.0,DE,231384.10,11,21034.92
78552779,"2019-05-11 12:13:00",13013.0,DE,231707.94,13,17823.69
78539004,"2018-12-15 12:43:00",13426.0,DE,232232.40,10,23223.24
78549874,"2019-04-12 15:23:00",16919.0,DE,232291.28,11,21117.39
78545637,"2019-03-04 12:16:00",15514.0,DE,232325.88,11,21120.53
78578995,"2019-11-27 15:59:00",15861.0,DE,232421.36,8,29052.67
78553732,"2019-05-19 08:27:00",12481.0,UK,232647.86,10,23264.79
78540530,"2019-01-09 14:02:00",14755.0,DE,233546.87,11,21231.53
78568480,"2019-09-27 11:52:00",17490.0,DE,233763.68,7,33394.81
78554283,"2019-05-23 14:11:00",17686.0,DE,235023.78,7,33574.83
78571317,"2019-10-17 10:48:00",17377.0,DE,235360.41,20,11768.02
78557268,"2019-06-19 11:26:00",13097.0,DE,235693.17,10,23569.32
78573904,"2019-11-01 14:54:00",14505.0,DE,236037.71,8,29504.71
78549990,"2019-04-13 17:31:00",16678.0,DE,236088.63,12,19674.05
78556816,"2019-06-15 09:01:00",12437.0,France,236206.48,18,13122.58
78562538,"2019-08-05 15:07:00",15505.0,DE,236598.52,5,47319.70
78569046,"2019-09-30 10:48:00",14422.0,DE,236859.58,6,39476.60
78542641,"2019-01-31 11:25:00",17314.0,DE,237627.39,8,29703.42
78542607,"2019-01-30 13:48:00",13148.0,DE,238905.53,12,19908.79
78546549,"2019-03-14 16:46:00",17799.0,DE,238961.56,10,23896.16
78577080,"2019-11-17 15:24:00",17001.0,DE,239222.22,11,21747.47
78540248,"2019-01-05 15:57:00",15034.0,DE,239497.89,8,29937.24
78544790,"2019-02-23 12:27:00",16940.0,DE,240483.80,3,80161.27
78553848,"2019-05-19 12:50:00",17364.0,DE,240965.14,11,21905.92
78567822,"2019-09-22 12:54:00",17644.0,DE,241128.34,11,21920.76
78568554,"2019-09-27 15:31:00",12455.0,Spain,241668.97,5,48333.79
78545183,"2019-02-28 14:59:00",15570.0,DE,241792.35,12,20149.36
78559000,"2019-07-05 12:15:00",14099.0,DE,242131.27,11,22011.93
78553006,"2019-05-12 16:45:00",15544.0,DE,242916.37,9,26990.71
78567853,"2019-09-22 13:31:00",15484.0,DE,243791.12,4,60947.78
78573773,"2019-11-01 10:21:00",13327.0,DE,244068.15,8,30508.52
78550283,"2019-04-15 14:05:00",18094.0,DE,244193.14,7,34884.73
78563684,"2019-08-18 12:23:00",17386.0,DE,244240.56,6,40706.76
78576215,"2019-11-14 12:55:00",17652.0,DE,244312.13,12,20359.34
78562031,"2019-08-01 17:37:00",16984.0,DE,244601.09,2,122300.55
78562222,"2019-08-03 14:33:00",18073.0,DE,244834.46,12,20402.87
78549543,"2019-04-10 11:14:00",18118.0,DE,245975.16,26,9460.58
78557007,"2019-06-16 11:30:00",12484.0,Spain,246039.33,4,61509.83
78574532,"2019-11-04 14:19:00",15676.0,DE,246392.03,3,82130.68
78578108,"2019-11-23 09:20:00",14912.0,Italy,246647.93,2,123323.96
78553832,"2019-05-19 11:38:00",12957.0,DE,246945.70,8,30868.21
78580064,"2019-12-01 13:32:00",18077.0,DE,247142.40,11,22467.49
78557350,"2019-06-20 10:41:00",16670.0,DE,248472.30,11,22588.39
78538567,"2018-12-13 11:23:00",13999.0,DE,248494.13,12,20707.84
78554504,"2019-05-24 15:13:00",17719.0,DE,249303.99,15,16620.27
78557614,"2019-06-21 13:22:00",16394.0,DE,249421.41,5,49884.28
78539225,"2018-12-16 13:02:00",15379.0,DE,249782.63,7,35683.23
78572380,"2019-10-24 11:51:00",16019.0,DE,250759.65,9,27862.18
78577039,"2019-11-17 13:30:00",12539.0,Spain,250862.73,4,62715.68
78573326,"2019-10-30 11:08:00",15298.0,DE,251440.64,12,20953.39
78546764,"2019-03-16 14:31:00",15671.0,DE,252087.55,7,36012.51
78565452,"2019-09-04 15:52:00",15187.0,DE,252341.66,15,16822.78
78554072,"2019-05-22 11:24:00",13555.0,DE,252454.43,4,63113.61
78559062,"2019-07-06 10:09:00",13253.0,DE,252484.44,2,126242.22
78581426,"2019-12-08 15:31:00",17757.0,DE,253269.15,30,8442.30
78553842,"2019-05-19 12:24:00",12524.0,UK,254313.11,8,31789.14
78561860,"2019-07-29 17:28:00",17997.0,DE,254528.78,8,31816.10
78581107,"2019-12-07 12:15:00",16000.0,DE,255017.70,3,85005.90
78567958,"2019-09-23 09:00:00",12619.0,UK,255775.39,9,28419.49
78574665,"2019-11-06 12:09:00",16168.0,DE,257086.80,27,9521.73
78538625,"2018-12-13 12:50:00",14544.0,DE,257155.35,2,128577.68
78560145,"2019-07-15 11:04:00",13381.0,DE,257501.66,6,42916.94
78546667,"2019-03-15 15:31:00",14735.0,DE,257947.09,31,8320.87
78568894,"2019-09-29 13:04:00",17528.0,DE,258043.56,8,32255.44
78575868,"2019-11-11 12:44:00",12985.0,DE,258281.35,2,129140.68
78545001,"2019-02-25 12:40:00",16841.0,DE,258463.59,6,43077.27
